,date,category,item_code,price,amount
2611,2019-03-20,stuff,201475,69000,54462000
2612,2019-03-20,stuff,202179,99000,45684000
2613,2019-03-20,stuff,202197,69000,7842000
2614,2019-03-20,stuff,202200,69000,50279000
2615,2019-03-20,underwear,200980,99000,49897000
2616,2019-03-20,underwear,201879,139000,133083000
2617,2019-03-20,underwear,202280,109900,79153000
2618,2019-03-21,beauty,200197,39800,94260000
2619,2019-03-21,cloth,200243,49000,45129000
2620,2019-03-21,cloth,200247,49000,98611000
2621,2019-03-21,cloth,201047,39900,35562000
2622,2019-03-21,cloth,201069,69900,19918000
2623,2019-03-21,cloth,201076,69900,58095000
2624,2019-03-21,daily_supplies,201158,149000,23371000
2625,2019-03-21,daily_supplies,201159,139000,48126000
2626,2019-03-21,daily_supplies,201945,89000,169079000
2627,2019-03-21,food,202365,59900,89946000
2628,2019-03-21,health,201023,77000,114310000
2629,2019-03-21,home_appliance,200423,1899000,11167000
2630,2019-03-21,home_appliance,200478,1989000,19337000
2631,2019-03-21,home_appliance,200479,2299000,97852000
2632,2019-03-21,home_appliance,200546,2209000,34196000
2633,2019-03-21,home_appliance,201704,1349000,91932000
2634,2019-03-21,home_appliance,201706,1089000,12006000
2635,2019-03-21,home_appliance,201714,809000,67108000
2636,2019-03-21,home_appliance,201756,1259000,27307000
2637,2019-03-21,home_appliance,201758,999000,13735000
2638,2019-03-21,home_appliance,201766,779000,29744000
2639,2019-03-21,kitchen,200236,60900,95919000
2640,2019-03-21,kitchen,200745,89000,2039000
2641,2019-03-21,kitchen,200746,129000,2269000
2642,2019-03-21,kitchen,200747,188000,12777000
2643,2019-03-21,kitchen,200750,79000,1643000
2644,2019-03-21,kitchen,200751,119000,2101000
2645,2019-03-21,kitchen,200752,168000,11414000
2646,2019-03-21,kitchen,200954,39900,80244000
2647,2019-03-21,kitchen,201985,84800,97318000
2648,2019-03-21,stuff,201470,52000,31357000
2649,2019-03-21,stuff,201471,44000,48232000
2650,2019-03-21,stuff,201475,69000,34915000
2651,2019-03-21,stuff,202136,59800,58218000
2652,2019-03-21,stuff,202146,59800,34854000
2653,2019-03-21,underwear,200219,89900,115481000
2654,2019-03-21,underwear,202280,109900,70259000
2655,2019-03-22,beauty,200755,39900,75819000
2656,2019-03-22,cloth,200889,199000,210813000
2657,2019-03-22,cloth,200892,199000,91908000
2658,2019-03-22,cloth,202378,69900,113077000
2659,2019-03-22,daily_supplies,200612,440000,3346000
2660,2019-03-22,daily_supplies,200613,490000,21749000
2661,2019-03-22,daily_supplies,200614,400000,1522000
2662,2019-03-22,daily_supplies,200615,450000,52796000
2663,2019-03-22,food,200864,30900,132986000
2664,2019-03-22,food,202069,39900,119662000
2665,2019-03-22,health,200992,59900,89097000
2666,2019-03-22,home_appliance,201708,1999000,25228000
2667,2019-03-22,home_appliance,201709,2399000,125812000
2668,2019-03-22,home_appliance,201760,1909000,16067000
2669,2019-03-22,home_appliance,201761,2309000,62945000
2670,2019-03-22,kitchen,200156,94800,19545000
2671,2019-03-22,kitchen,200160,88800,27717000
2672,2019-03-22,kitchen,200235,50900,100469000
2673,2019-03-22,kitchen,201376,178000,22610000
2674,2019-03-22,kitchen,201377,158000,14328000
2675,2019-03-22,kitchen,201378,168000,49574000
2676,2019-03-22,kitchen,201379,148000,23480000
2677,2019-03-22,kitchen,201584,119000,109973000
2678,2019-03-22,kitchen,202250,179000,69497000
2679,2019-03-22,kitchen,202255,171000,49704000
2680,2019-03-22,stuff,200949,139000,15471000
2681,2019-03-22,stuff,200952,129000,22125000
2682,2019-03-22,stuff,201470,52000,39034000
2683,2019-03-22,stuff,201471,44000,50986000
2684,2019-03-22,stuff,201475,69000,42138000
2685,2019-03-22,stuff,202197,69000,7274000
2686,2019-03-22,stuff,202200,69000,31042000
2687,2019-03-22,underwear,200989,89000,101418000
2688,2019-03-22,underwear,201868,69000,9091000
2689,2019-03-22,underwear,201869,69000,33727000
2690,2019-03-22,underwear,201878,69000,37800000
2691,2019-03-22,underwear,201879,139000,90151000
2692,2019-03-23,cloth,200243,49000,43789000
2693,2019-03-23,cloth,200247,49000,96122000
2694,2019-03-23,cloth,200341,69900,62371000
2695,2019-03-23,cloth,200352,69900,61682000
2696,2019-03-23,cloth,200847,119000,74771000
2697,2019-03-23,cloth,200858,119000,43069000
2698,2019-03-23,cloth,200889,199000,93043000
2699,2019-03-23,cloth,200892,199000,70374000
2700,2019-03-23,cloth,201069,69900,37655000
2701,2019-03-23,cloth,201076,69900,79610000
2702,2019-03-23,cloth,201083,59000,22996000
2703,2019-03-23,daily_supplies,200785,59800,114634000
2704,2019-03-23,health,201977,79000,45661000
2705,2019-03-23,health,201980,75050,155050000
2706,2019-03-23,home_appliance,200423,1899000,7388000
2707,2019-03-23,home_appliance,200461,899000,3012000
2708,2019-03-23,home_appliance,200462,999000,10111000
2709,2019-03-23,home_appliance,200463,1089000,61818000
2710,2019-03-23,home_appliance,200478,1989000,11620000
2711,2019-03-23,home_appliance,200479,2299000,35591000
2712,2019-03-23,home_appliance,200529,829000,2773000
2713,2019-03-23,home_appliance,200530,929000,3114000
2714,2019-03-23,home_appliance,200531,1019000,43971000
2715,2019-03-23,home_appliance,200546,2209000,47065000
2716,2019-03-23,home_appliance,201704,1349000,22147000
2717,2019-03-23,home_appliance,201706,1089000,3014000
2718,2019-03-23,home_appliance,201756,1259000,20714000
2719,2019-03-23,home_appliance,201758,999000,13685000
2720,2019-03-23,kitchen,200236,60900,200894000
2721,2019-03-23,kitchen,200868,109800,133878000
2722,2019-03-23,kitchen,202465,218000,86835000
2723,2019-03-23,kitchen,202468,208000,24666000
2724,2019-03-23,kitchen,202471,198000,25656000
2725,2019-03-23,kitchen,202478,208000,62924000
2726,2019-03-23,stuff,202197,69000,13038000
2727,2019-03-23,stuff,202200,69000,69955000
2728,2019-03-23,underwear,200219,89900,130739000
2729,2019-03-23,underwear,201879,139000,173640000
2730,2019-03-23,underwear,202276,39900,60494000
2731,2019-03-24,beauty,200197,39800,135274000
2732,2019-03-24,cloth,200242,59000,43773000
2733,2019-03-24,cloth,200246,59000,47449000
2734,2019-03-24,cloth,200341,69900,49934000
2735,2019-03-24,cloth,200352,69900,63372000
2736,2019-03-24,cloth,200837,79900,17544000
2737,2019-03-24,cloth,200850,79900,20537000
2738,2019-03-24,cloth,200851,79900,6113000
2739,2019-03-24,cloth,200861,79900,16575000
2740,2019-03-24,cloth,200889,199000,106840000
2741,2019-03-24,cloth,200892,199000,59197000
2742,2019-03-24,cloth,201069,69900,12229000
2743,2019-03-24,cloth,201076,69900,34993000
2744,2019-03-24,cloth,201223,59900,47035000
2745,2019-03-24,cloth,201229,59900,28450000
2746,2019-03-24,cloth,201395,49000,109328000
2747,2019-03-24,cloth,202378,69900,158749000
2748,2019-03-24,daily_supplies,200612,440000,3372000
2749,2019-03-24,daily_supplies,200613,490000,59942000
2750,2019-03-24,daily_supplies,200614,400000,10142000
2751,2019-03-24,daily_supplies,200615,450000,110145000
2752,2019-03-24,food,202072,40900,30865000
2753,2019-03-24,food,202510,59900,56761000
2754,2019-03-24,furniture,201557,3390000,48413000
2755,2019-03-24,furniture,201558,3690000,15076000
2756,2019-03-24,furniture,201559,3990000,0
2757,2019-03-24,furniture,201560,3690000,7562000
2758,2019-03-24,furniture,201562,3051000,18683000
2759,2019-03-24,furniture,201563,3321000,6813000
2760,2019-03-24,furniture,201564,3591000,0
2761,2019-03-24,furniture,201565,3321000,6811000
2762,2019-03-24,home_appliance,201704,1349000,36545000
2763,2019-03-24,home_appliance,201706,1089000,3014000
2764,2019-03-24,home_appliance,201708,1999000,33569000
2765,2019-03-24,home_appliance,201709,2399000,85596000
2766,2019-03-24,home_appliance,201714,809000,23315000
2767,2019-03-24,home_appliance,201756,1259000,44736000
2768,2019-03-24,home_appliance,201758,999000,13662000
2769,2019-03-24,home_appliance,201760,1909000,20059000
2770,2019-03-24,home_appliance,201761,2309000,38782000
2771,2019-03-24,home_appliance,201766,779000,14954000
2772,2019-03-24,stuff,200191,39900,130574000
2773,2019-03-24,underwear,200219,89900,143185000
2774,2019-03-24,underwear,200989,89000,124904000
2775,2019-03-25,beauty,200200,39800,95570000
2776,2019-03-25,cloth,200341,69900,35135000
2777,2019-03-25,cloth,200352,69900,56120000
2778,2019-03-25,cloth,200889,199000,81573000
2779,2019-03-25,cloth,200892,199000,41486000
2780,2019-03-25,cloth,201069,69900,10695000
2781,2019-03-25,cloth,201076,69900,22415000
2782,2019-03-25,cloth,201395,49000,52828000
2783,2019-03-25,cloth,202378,69900,120285000
2784,2019-03-25,food,200864,30900,110497000
2785,2019-03-25,food,202510,59900,156465000
2786,2019-03-25,home_appliance,201704,1349000,87626000
2787,2019-03-25,home_appliance,201706,1089000,11984000
2788,2019-03-25,home_appliance,201756,1259000,47286000
2789,2019-03-25,home_appliance,201758,999000,15776000
2790,2019-03-25,kitchen,200156,94800,28916000
2791,2019-03-25,kitchen,200160,88800,37100000
2792,2019-03-25,kitchen,200954,39900,37492000
2793,2019-03-25,kitchen,201376,178000,36041000
2794,2019-03-25,kitchen,201377,158000,17736000
2795,2019-03-25,kitchen,201378,168000,68722000
2796,2019-03-25,kitchen,201379,148000,36738000
2797,2019-03-25,kitchen,201584,119000,94474000
2798,2019-03-25,kitchen,202465,218000,50760000
2799,2019-03-25,kitchen,202468,208000,15473000
2800,2019-03-25,kitchen,202471,198000,11822000
2801,2019-03-25,kitchen,202478,208000,38441000
2802,2019-03-25,underwear,200219,89900,85892000
2803,2019-03-25,underwear,200980,99000,58967000
2804,2019-03-25,underwear,200989,89000,98540000
2805,2019-03-25,underwear,201833,79000,12273000
2806,2019-03-25,underwear,201835,79000,2744000
2807,2019-03-25,underwear,201863,89000,8304000
2808,2019-03-25,underwear,201886,89000,79214000
2809,2019-03-25,underwear,201907,89000,21725000
2810,2019-03-25,underwear,202054,109000,55479000
2811,2019-03-25,underwear,202058,99000,163982000
2812,2019-03-26,beauty,200200,39800,110258000
2813,2019-03-26,cloth,200341,69900,36196000
2814,2019-03-26,cloth,200352,69900,42222000
2815,2019-03-26,cloth,200837,79900,12826000
2816,2019-03-26,cloth,200847,119000,80515000
2817,2019-03-26,cloth,200850,79900,11841000
2818,2019-03-26,cloth,200851,79900,3959000
2819,2019-03-26,cloth,200858,119000,53646000
2820,2019-03-26,cloth,200861,79900,6628000
2821,2019-03-26,daily_supplies,200365,39000,71148000
2822,2019-03-26,daily_supplies,200785,59800,75493000
2823,2019-03-26,daily_supplies,201945,89000,88909000
2824,2019-03-26,daily_supplies,202372,29900,2208000
2825,2019-03-26,daily_supplies,202373,39900,32749000
2826,2019-03-26,food,202365,59900,105851000
2827,2019-03-26,home_appliance,201704,1349000,51624000
2828,2019-03-26,home_appliance,201706,1089000,17517000
2829,2019-03-26,home_appliance,201756,1259000,41137000
2830,2019-03-26,home_appliance,201758,999000,13685000
2831,2019-03-26,kitchen,200236,60900,114619000
2832,2019-03-26,kitchen,200318,74800,90965000
2833,2019-03-26,kitchen,200868,109800,101201000
2834,2019-03-26,kitchen,202251,159000,39732000
2835,2019-03-26,kitchen,202256,147000,42012000
2836,2019-03-26,stuff,201470,52000,44708000
2837,2019-03-26,stuff,201471,44000,58025000
2838,2019-03-26,stuff,201475,69000,55051000
2839,2019-03-26,stuff,201842,59000,33633000
2840,2019-03-26,underwear,200218,79900,78021000
2841,2019-03-26,underwear,200989,89000,99461000
2842,2019-03-26,underwear,201879,139000,77550000
2843,2019-03-26,underwear,202054,109000,132086000
2844,2019-03-27,cloth,200837,79900,12761000
2845,2019-03-27,cloth,200850,79900,20974000
2846,2019-03-27,cloth,200851,79900,7042000
2847,2019-03-27,cloth,200861,79900,6788000
2848,2019-03-27,cloth,200889,199000,111368000
2849,2019-03-27,cloth,200892,199000,53912000
2850,2019-03-27,cloth,201395,49000,63782000
2851,2019-03-27,cloth,202378,69900,49128000
2852,2019-03-27,daily_supplies,201085,78000,7914000
2853,2019-03-27,daily_supplies,201087,118000,80609000
2854,2019-03-27,daily_supplies,201945,89000,99958000
2855,2019-03-27,food,202069,39900,86990000
2856,2019-03-27,health,201023,77000,87626000
2857,2019-03-27,kitchen,200156,94800,17933000
2858,2019-03-27,kitchen,200160,88800,22960000
2859,2019-03-27,kitchen,200236,60900,122816000
2860,2019-03-27,kitchen,200957,98000,57950000
2861,2019-03-27,kitchen,201376,178000,27061000
2862,2019-03-27,kitchen,201377,158000,8660000
2863,2019-03-27,kitchen,201378,168000,44762000
2864,2019-03-27,kitchen,201379,148000,25572000
2865,2019-03-27,kitchen,201985,84800,110400000
2866,2019-03-27,kitchen,202465,218000,42683000
2867,2019-03-27,kitchen,202468,208000,15470000
2868,2019-03-27,kitchen,202471,198000,11814000
2869,2019-03-27,kitchen,202478,208000,39214000
2870,2019-03-27,stuff,201963,49900,26898000
2871,2019-03-27,stuff,202136,59800,43358000
2872,2019-03-27,stuff,202146,59800,27274000
2873,2019-03-27,underwear,200219,89900,92791000
2874,2019-03-27,underwear,200986,79000,40947000
2875,2019-03-27,underwear,202102,99900,156725000
2876,2019-03-27,underwear,202276,39900,49579000
2877,2019-03-27,underwear,202280,109900,52192000
2878,2019-03-28,cloth,200242,59000,26891000
2879,2019-03-28,cloth,200243,49000,35085000
2880,2019-03-28,cloth,200246,59000,39391000
2881,2019-03-28,cloth,200247,49000,74522000
2882,2019-03-28,cloth,202378,69900,91468000
2883,2019-03-28,daily_supplies,200365,39000,63861000
2884,2019-03-28,daily_supplies,201945,89000,105648000
2885,2019-03-28,daily_supplies,202163,149000,42396000
2886,2019-03-28,food,200864,30900,106198000
2887,2019-03-28,food,202443,49900,33750000
2888,2019-03-28,furniture,200731,648000,82834000
2889,2019-03-28,furniture,200732,598000,43968000
2890,2019-03-28,furniture,200733,548000,81930000
2891,2019-03-28,home_appliance,201704,1349000,51757000
2892,2019-03-28,home_appliance,201706,1089000,6056000
2893,2019-03-28,home_appliance,201756,1259000,34248000
2894,2019-03-28,home_appliance,201758,999000,19169000
2895,2019-03-28,kitchen,200236,60900,117134000
2896,2019-03-28,kitchen,200814,119000,71090000
2897,2019-03-28,kitchen,200816,89000,790000
2898,2019-03-28,kitchen,201580,99000,29999000
2899,2019-03-28,kitchen,201581,90000,60020000
2900,2019-03-28,kitchen,202465,218000,24242000
2901,2019-03-28,kitchen,202468,208000,12418000
2902,2019-03-28,kitchen,202471,198000,6712000
2903,2019-03-28,kitchen,202478,208000,27718000
2904,2019-03-28,stuff,200027,39000,92282000
2905,2019-03-28,stuff,202135,39800,36625000
2906,2019-03-28,stuff,202145,39800,39806000
2907,2019-03-28,stuff,202197,69000,7435000
2908,2019-03-28,stuff,202200,69000,41261000
2909,2019-03-28,underwear,200989,89000,86144000
2910,2019-03-28,underwear,201828,79000,54980000
2911,2019-03-28,underwear,201830,69000,23646000
2912,2019-03-28,underwear,202102,99900,99269000
2913,2019-03-29,beauty,200200,39800,82335000
2914,2019-03-29,beauty,200755,39900,70436000
2915,2019-03-29,cloth,200889,199000,68252000
2916,2019-03-29,cloth,200892,199000,30174000
2917,2019-03-29,cloth,201069,69900,19911000
2918,2019-03-29,cloth,201076,69900,58638000
2919,2019-03-29,daily_supplies,201945,89000,81470000
2920,2019-03-29,furniture,201502,649000,33360000
2921,2019-03-29,furniture,201503,599000,20076000
2922,2019-03-29,furniture,201504,549000,23969000
2923,2019-03-29,furniture,201508,599000,26153000
2924,2019-03-29,furniture,201509,549000,33842000
2925,2019-03-29,furniture,201510,499000,38418000
2926,2019-03-29,health,200334,79000,47823000
2927,2019-03-29,health,201002,69000,44546000
2928,2019-03-29,health,201023,77000,83380000
2929,2019-03-29,home_appliance,200434,1430000,25548000
2930,2019-03-29,home_appliance,200443,1930000,73691000
2931,2019-03-29,home_appliance,200452,2790000,14292000
2932,2019-03-29,home_appliance,200456,3090000,23686000
2933,2019-03-29,home_appliance,200501,1300000,52886000
2934,2019-03-29,home_appliance,200510,1700000,125329000
2935,2019-03-29,home_appliance,200519,2500000,12787000
2936,2019-03-29,home_appliance,200524,2800000,42905000
2937,2019-03-29,kitchen,200819,89800,78407000
2938,2019-03-29,kitchen,201985,84800,70979000
2939,2019-03-29,stuff,200948,129000,16924000
2940,2019-03-29,stuff,200951,119000,24885000
2941,2019-03-29,stuff,202135,39800,37399000
2942,2019-03-29,stuff,202145,39800,39603000
2943,2019-03-29,stuff,202214,169000,11341000
2944,2019-03-29,stuff,202215,219000,50427000
2945,2019-03-29,underwear,200989,89000,81813000
2946,2019-03-29,underwear,201863,89000,4642000
2947,2019-03-29,underwear,201879,139000,118695000
2948,2019-03-29,underwear,201886,89000,69531000
2949,2019-03-29,underwear,201907,89000,23946000
2950,2019-03-29,underwear,202102,99900,112926000
2951,2019-03-29,underwear,202276,39900,75046000
2952,2019-03-30,beauty,200755,39900,124311000
2953,2019-03-30,beauty,200880,39900,66682000
2954,2019-03-30,cloth,200837,79900,22194000
2955,2019-03-30,cloth,200850,79900,26793000
2956,2019-03-30,cloth,200851,79900,12792000
2957,2019-03-30,cloth,200861,79900,13877000
2958,2019-03-30,cloth,200889,199000,98167000
2959,2019-03-30,cloth,200892,199000,48249000
2960,2019-03-30,daily_supplies,200037,61800,45123000
2961,2019-03-30,daily_supplies,201019,49800,173071000
2962,2019-03-30,food,200864,30900,166132000
2963,2019-03-30,furniture,200731,648000,59954000
